scenario,media_score,awards_score,expertise_score,face_score,communication_score,family,varied_component,target_weight
244,0.17489959336576602,0.23607384883380847,0.22865238262962675,0.21568398956308346,0.14469018560771524,dirichlet_10,,
245,0.21647925956540914,0.15805609999084486,0.20800863694416072,0.181628885001459,0.23582711849812632,dirichlet_10,,
246,0.17827205656525572,0.16921966111175696,0.15360531227174362,0.2618768604034924,0.23702610964775145,dirichlet_10,,
247,0.17026053487968326,0.2637420447226463,0.18183519514951993,0.21119154783079042,0.17297067741736016,dirichlet_10,,
248,0.1981517583106258,0.21903868409568444,0.14404105439169887,0.18691259735268118,0.25185590584930956,dirichlet_10,,
249,0.21995730528485763,0.12609872280637466,0.21716364473994812,0.20684111093857713,0.22993921623024258,dirichlet_10,,
250,0.20875427886559977,0.18840094216719316,0.12646946419153368,0.20163057631200976,0.2747447384636637,dirichlet_10,,
251,0.14088892352654814,0.14170224693448788,0.21550705293434505,0.1884721670277168,0.31342960957690225,dirichlet_10,,
252,0.09276472885433228,0.33002749438255924,0.16021918747789707,0.21321517544565521,0.20377341383955616,dirichlet_10,,
253,0.2346892079719958,0.23948633679149325,0.21933606405822448,0.14483742702865776,0.16165096414962868,dirichlet_10,,
254,0.3168392340590449,0.14079202314513373,0.21162900705527357,0.22092956345340012,0.10981017228714766,dirichlet_10,,
255,0.16892742203714783,0.14846779186770817,0.20630246512225447,0.26331809103291637,0.21298422993997326,dirichlet_10,,
256,0.17817660998866072,0.12481594926005274,0.2263043766860534,0.3541129599407781,0.11659010412445524,dirichlet_10,,
257,0.1783136381993525,0.18963295287561552,0.17596356981150846,0.22076733744294885,0.23532250167057484,dirichlet_10,,
258,0.153713310683323,0.2319572685743235,0.3000258499507544,0.25006133801184016,0.064242232779759,dirichlet_10,,
259,0.24723842495778553,0.17140653295836547,0.184135363532807,0.2260587335624947,0.17116094498854734,dirichlet_10,,
260,0.278129423991515,0.15634938709619733,0.22273861746404697,0.20590937995245323,0.1368731914957874,dirichlet_10,,
261,0.14448262407906437,0.17238020511209123,0.25625211856369434,0.1103030239050124,0.31658202834013766,dirichlet_10,,
262,0.33155105245955807,0.18427734966847822,0.11351047050146673,0.17583938516923017,0.1948217422012668,dirichlet_10,,
263,0.21998737366240145,0.18490975566864531,0.24696895889828568,0.1677990825814323,0.18033482918923519,dirichlet_10,,
264,0.13283692991452314,0.21387499817744254,0.22152449676725247,0.19384842086747908,0.23791515427330287,dirichlet_10,,
265,0.250667906643852,0.17047846805727013,0.1476216077250382,0.11633278018513094,0.3148992373887086,dirichlet_10,,
266,0.3090756016357356,0.1693149537729656,0.1748937163307234,0.16759231716383569,0.17912341109673977,dirichlet_10,,
267,0.20859469457229882,0.1887593314532014,0.18161495270472142,0.1488252596453869,0.2722057616243914,dirichlet_10,,
268,0.2137295703591705,0.2301748354463435,0.15706728851686275,0.15706231307444832,0.24196599260317483,dirichlet_10,,
269,0.2022826953670545,0.23432630542495245,0.16925252426891058,0.16662511035570032,0.2275133645833822,dirichlet_10,,
270,0.15880548446115508,0.20746219720086567,0.2164703697913611,0.1855020356382561,0.2317599129083621,dirichlet_10,,
271,0.18630872067051246,0.2859187770758221,0.17541244136329592,0.1994304368551505,0.1529296240352189,dirichlet_10,,
272,0.16387148440910906,0.18686864579617432,0.2021924872898584,0.22799286319331938,0.21907451931153873,dirichlet_10,,
273,0.20478740028811612,0.1991198902074145,0.1293573583267145,0.22062469699091042,0.24611065418684433,dirichlet_10,,
274,0.17464146883417928,0.1681689397879055,0.25363540107307825,0.16601088711743564,0.23754330318740133,dirichlet_10,,
275,0.21643482428927396,0.1689508918577722,0.18383400890649812,0.2199548656789859,0.2108254092674697,dirichlet_10,,
276,0.2807067232925709,0.23262932464145963,0.15825760996989896,0.12936804473921712,0.19903829735685344,dirichlet_10,,
277,0.19117131599809292,0.11208760193305821,0.18732198512617595,0.2607676596542666,0.24865143728840625,dirichlet_10,,
278,0.17471276345616488,0.23169756320729087,0.16376014496640345,0.18756130296939105,0.24226822540074977,dirichlet_10,,
279,0.10837297572443884,0.25476809904471664,0.20674542888349393,0.2835890206095986,0.1465244757377519,dirichlet_10,,
280,0.18485749132937657,0.18260692376548468,0.24079785872085233,0.19460728514407685,0.1971304410402094,dirichlet_10,,
281,0.11757632395364195,0.3171844593631973,0.19008341358995592,0.20996471638315467,0.16519108671005012,dirichlet_10,,
282,0.1682041633491719,0.22592757329630317,0.21556504731702925,0.15930310494384997,0.2310001110936455,dirichlet_10,,
283,0.196411764263754,0.2193080626171348,0.185661466784262,0.14106695253050078,0.25755175380434836,dirichlet_10,,
284,0.16431569101251614,0.22297020002095383,0.2543600098214853,0.22812231767155494,0.13023178147348977,dirichlet_10,,
285,0.10299168779953297,0.2480184822358834,0.18700180182608084,0.30355055818357446,0.15843746995492836,dirichlet_10,,
286,0.22337475600433823,0.11200758776106805,0.29000648980610705,0.18126355403184538,0.1933476123966412,dirichlet_10,,
287,0.06867295002128003,0.17440032169805988,0.27879045568135125,0.18743189306400745,0.29070437953530137,dirichlet_10,,
288,0.20071529390517584,0.2010251046844126,0.14028302322511876,0.2757145424537445,0.18226203573154845,dirichlet_10,,
289,0.29179788474184093,0.23144021977114493,0.18449481465791862,0.18237739321811758,0.10988968761097805,dirichlet_10,,
290,0.26663511414631563,0.20378352368653266,0.12296255713924024,0.2006492659094697,0.20596953911844168,dirichlet_10,,
291,0.15175381877941238,0.29765719496332815,0.14342921886243853,0.1664416347540634,0.24071813264075753,dirichlet_10,,
292,0.1548825078030044,0.21219394493076113,0.19628777701008618,0.28515849074017635,0.15147727951597187,dirichlet_10,,
293,0.15535779477552478,0.20518934312985418,0.2073643626496912,0.28435328682013566,0.14773521262479425,dirichlet_10,,
294,0.22651777664505848,0.20741180746416105,0.23171010380761609,0.17434860429127813,0.16001170779188614,dirichlet_10,,
295,0.17446891878388252,0.21626993251569512,0.12005938372436299,0.40364772499496926,0.08555403998109008,dirichlet_10,,
296,0.29134386451411515,0.27564060312337885,0.17609334170887112,0.16432334290869996,0.0925988477449351,dirichlet_10,,
297,0.17328322144616343,0.2565121825299797,0.14261378442270528,0.2763085435859738,0.15128226801517802,dirichlet_10,,
298,0.2361871264616414,0.19790584769724662,0.13336518056012145,0.25016727219020995,0.18237457309078053,dirichlet_10,,
299,0.2630708940562823,0.1430674332067,0.17933228598260875,0.17060779995532102,0.24392158679908785,dirichlet_10,,
300,0.261254607029659,0.18891744147715298,0.1475076074534275,0.2581457161370925,0.14417462790266794,dirichlet_10,,
301,0.2594587386603119,0.16795897732201434,0.31318453486197273,0.14449492990336515,0.11490281925233602,dirichlet_10,,
302,0.14556624753005185,0.193567446172206,0.18882858164547195,0.2190592460596601,0.25297847859261013,dirichlet_10,,
303,0.10269577553256998,0.3519481140125601,0.18531414350826683,0.19239754738141215,0.16764441956519108,dirichlet_10,,
304,0.14761071781789567,0.17715859760629502,0.16211654561175387,0.2894864068548032,0.22362773210925227,dirichlet_10,,
305,0.2853361370095032,0.1511842523912604,0.1364843398776383,0.1605459109717254,0.2664493597498726,dirichlet_10,,
306,0.23620197734888793,0.2563227475299139,0.17394635987544074,0.2106080946835055,0.12292082056225188,dirichlet_10,,
307,0.18444292809587085,0.12525854822830046,0.19387497170023005,0.3248677138534962,0.17155583812210237,dirichlet_10,,
308,0.30104900865527007,0.16798319028057956,0.1296331762203542,0.18778210960345293,0.21355251524034316,dirichlet_10,,
309,0.15820778329783758,0.12474518419749647,0.2826232447003376,0.147367044081169,0.2870567437231594,dirichlet_10,,
310,0.11760918752904875,0.18878691139638168,0.3394229041057637,0.17216964428679388,0.18201135268201185,dirichlet_10,,
311,0.24478774710368803,0.26459667964500405,0.18623432205134516,0.1447658766921214,0.15961537450784136,dirichlet_10,,
312,0.20412565971808758,0.29046011404801386,0.1412342727987119,0.17273416378372317,0.19144578965146355,dirichlet_10,,
313,0.12300335735358735,0.26334488832010383,0.1704264482096528,0.3075930216509907,0.13563228446566541,dirichlet_10,,
314,0.23653284972894875,0.1658068036425819,0.16951930999378062,0.3186351956034444,0.10950584103124418,dirichlet_10,,
315,0.1716649973710498,0.11402006645261573,0.16056674828328935,0.3485532475523509,0.20519494034069422,dirichlet_10,,
316,0.26723431513982127,0.22333032214116233,0.18538833929757256,0.12000418985713111,0.2040428335643127,dirichlet_10,,
317,0.14539232961401966,0.2862239058331946,0.16301265882662938,0.20125602742934334,0.204115078296813,dirichlet_10,,
318,0.20468368889535693,0.16066041916754517,0.27755629590911984,0.10032433440459236,0.25677526162338576,dirichlet_10,,
319,0.32758373950498093,0.1922542742539021,0.17149544686754842,0.17617445992716574,0.13249207944640298,dirichlet_10,,
320,0.22002486031739385,0.23976254216096787,0.1815819309242588,0.24501325000707247,0.1136174165903071,dirichlet_10,,
321,0.2156587987204635,0.1586472359660824,0.2299942672116257,0.15921642798242808,0.23648327011940054,dirichlet_10,,
322,0.19789386923252095,0.19560974759498354,0.2936878386848705,0.2491921018873789,0.06361644260024617,dirichlet_10,,
323,0.13268043748554778,0.18199658559087245,0.23479129773148832,0.1924903151943196,0.2580413639977718,dirichlet_10,,
324,0.19429374179045603,0.30869817865921134,0.13327085602752864,0.10493730866242962,0.2587999148603744,dirichlet_10,,
325,0.13442658209444375,0.232909155978405,0.1097770596141212,0.36140378080929003,0.1614834215037399,dirichlet_10,,
326,0.3933084732064266,0.23330804991003987,0.11800738198524678,0.11502235167928568,0.14035374321900115,dirichlet_10,,
327,0.16321205415261866,0.20417473773763975,0.11210671008583735,0.31275370032423094,0.2077527976996732,dirichlet_10,,
328,0.3038133362415707,0.2323143523683105,0.11877309766133738,0.22443890900025548,0.12066030472852592,dirichlet_10,,
329,0.14345229584832242,0.22765287671135126,0.18929642910942754,0.15426900837097826,0.2853293899599205,dirichlet_10,,
330,0.23557003559219197,0.20250128786678667,0.18409846030894697,0.1738231188263972,0.2040070974056772,dirichlet_10,,
331,0.1271301527962859,0.3747946998889684,0.1779020046680002,0.13745089937416174,0.18272224327258374,dirichlet_10,,
332,0.3032219491444095,0.1698713784290047,0.14722603817251267,0.14127560528493252,0.23840502896914045,dirichlet_10,,
333,0.16583311268570033,0.1885762723568708,0.17774036527588968,0.23857517314226778,0.22927507653927134,dirichlet_10,,
334,0.19250516767830783,0.2044706716872028,0.2806194657751592,0.13818132945752937,0.1842233654018008,dirichlet_10,,
335,0.1744352396410152,0.22630825677900965,0.18781526810838528,0.1459915288724476,0.2654497065991424,dirichlet_10,,
336,0.25957249078292577,0.26129360177413485,0.21328112117024195,0.12815364475196517,0.13769914152073232,dirichlet_10,,
337,0.21570285306061754,0.21007961523989283,0.20893529882260012,0.1782839568715306,0.18699827600535876,dirichlet_10,,
338,0.2201622852164043,0.2278636140598853,0.28091740223681283,0.11141463373444076,0.1596420647524569,dirichlet_10,,
339,0.19814368335035232,0.10519837992823833,0.2648335002137297,0.27027532775174745,0.16154910875593223,dirichlet_10,,
340,0.17620585611387493,0.21767146889867306,0.22138163485107895,0.12833258581385953,0.25640845432251347,dirichlet_10,,
341,0.21511406720064266,0.20062832856484636,0.2063355538338531,0.08886550924271593,0.28905654115794194,dirichlet_10,,
342,0.23979057532529113,0.1283265833906397,0.20450421679248623,0.28033857745995033,0.1470400470316327,dirichlet_10,,
343,0.2010803292462927,0.14440726633194237,0.22045575071054607,0.19273581134683668,0.24132084236438223,dirichlet_10,,
344,0.16802072321612008,0.15617653205200271,0.277675173574841,0.1925596407182555,0.20556793043878083,dirichlet_10,,
345,0.20392930807654014,0.15063985384695253,0.17434382823196276,0.17511415607287237,0.29597285377167204,dirichlet_10,,
346,0.21052734620579622,0.2280183389958773,0.19944149933447541,0.18860511773735456,0.1734076977264964,dirichlet_10,,
347,0.30945651457422607,0.1625308744698614,0.11265639492877685,0.30129361605881505,0.11406259996832044,dirichlet_10,,
348,0.26028756296004857,0.20342229582897836,0.16859123178460925,0.16606201069993418,0.20163689872642965,dirichlet_10,,
349,0.12893704223696342,0.24134708399950278,0.21926438568322332,0.17478999978121348,0.235661488299097,dirichlet_10,,
350,0.2231828553951109,0.1500335815343896,0.1990689086728979,0.19595229905087289,0.23176235534672868,dirichlet_10,,
351,0.11818419004803017,0.19175925886067924,0.2800010625406708,0.2677743610728534,0.14228112747776633,dirichlet_10,,
352,0.25507075221636255,0.12875618340274583,0.2900044012650234,0.15873398021219007,0.167434682903678,dirichlet_10,,
353,0.21562279598107362,0.19842790261044047,0.12254982222325042,0.20181566242271298,0.26158381676252235,dirichlet_10,,
354,0.2185953413830214,0.24277272247687798,0.17110849358977293,0.14258317869539788,0.22494026385492977,dirichlet_10,,
355,0.18419634920105354,0.29249942996153994,0.20694385108729413,0.18966954641160155,0.12669082333851084,dirichlet_10,,
356,0.14666436784332074,0.20045999359224412,0.2372981583639855,0.22089511091567618,0.1946823692847733,dirichlet_10,,
357,0.14872420481839568,0.20840990990393166,0.18818202353023755,0.2553735000566317,0.19931036169080338,dirichlet_10,,
358,0.26896786585719235,0.147403102725461,0.2067710507123416,0.18286333628430923,0.1939946444206958,dirichlet_10,,
359,0.13626614242377577,0.20153048734322238,0.24578945182869844,0.29654217557443974,0.11987174282986376,dirichlet_10,,
360,0.21458636589638325,0.2331900031946887,0.16074018295658207,0.13849385402216013,0.252989593930186,dirichlet_10,,
361,0.1996965549385032,0.1621172806164443,0.2647588955247025,0.15739987811428496,0.21602739080606512,dirichlet_10,,
362,0.27927531920628157,0.19789062795484183,0.1805338736793883,0.2712171584701598,0.07108302068932838,dirichlet_10,,
363,0.14068644663830632,0.1597987406870062,0.25191083631488237,0.20281625936767678,0.2447877169921282,dirichlet_10,,
364,0.1133527104309519,0.2764010438060602,0.30704128437150785,0.13507289794630845,0.16813206344517156,dirichlet_10,,
365,0.2758353757788775,0.20212336566369682,0.19988547517379,0.1418308295895616,0.18032495379407384,dirichlet_10,,
366,0.19402727862027075,0.28159884660040085,0.14843164745575926,0.15070743721129223,0.22523479011227704,dirichlet_10,,
367,0.14094215043270855,0.34710976101741636,0.21939826528156128,0.08826588714818114,0.20428393612013257,dirichlet_10,,
368,0.1260905136773409,0.302949268512859,0.22986219789375037,0.19130197554136652,0.14979604437468316,dirichlet_10,,
369,0.2458099568600423,0.1797830122727347,0.28367648064750367,0.17114390039218014,0.11958664982753918,dirichlet_10,,
370,0.12810349546403885,0.23647914725981609,0.1326844999817324,0.2517040506278209,0.2510288066665918,dirichlet_10,,
371,0.17015586176162975,0.13064016941188572,0.20508560570580978,0.2615335663483219,0.23258479677235297,dirichlet_10,,
372,0.35540400150836415,0.10538472893580407,0.20700466906056042,0.08084613321655414,0.2513604672787173,dirichlet_10,,
373,0.17516637307269814,0.16243146619373142,0.3140977981053109,0.1930624078058561,0.1552419548224033,dirichlet_10,,
374,0.2526884436075139,0.2550952230956601,0.15801957497330993,0.15425646561997508,0.17994029270354112,dirichlet_10,,
375,0.216601365849415,0.17539091026404963,0.18975678038173524,0.14492590059112032,0.2733250429136797,dirichlet_10,,
376,0.11922929229766412,0.1586588458466908,0.25138718348277156,0.30257866891325186,0.16814600945962166,dirichlet_10,,
377,0.08456065151645645,0.19757229624546305,0.14391986163966378,0.24350155601911605,0.33044563457930065,dirichlet_10,,
378,0.31427034286098593,0.18424935555255045,0.20170109799066516,0.06769899210384103,0.23208021149195748,dirichlet_10,,
379,0.15069643910964026,0.2517210421392127,0.12078813712963292,0.22290345127686523,0.25389093034464894,dirichlet_10,,
380,0.09005259143501264,0.17998652511343302,0.2441022955603361,0.309278415063672,0.17658017282754618,dirichlet_10,,
381,0.23652056068955687,0.10274365945731513,0.2794014361557418,0.192268165311006,0.18906617838638018,dirichlet_10,,
382,0.22360379355889384,0.18889307477784031,0.13410392764905263,0.2494586871391767,0.20394051687503656,dirichlet_10,,
383,0.13815583535523004,0.10310400553373553,0.2751853324718681,0.18641954372347685,0.2971352829156896,dirichlet_10,,
