ticker,name,kind,record,institution,qualification_degree,level_used,foreign_education
TATN,Гереч Ласло,education,1,Oxford Business University,,,1
TATN,Крюков Валерий Анатольевич,education,0,Новосибирский государственный университет,,,0
TATN,Крюков Валерий Анатольевич,degrees,0,,,doctoral,0
TATN,Крюков Валерий Анатольевич,degrees,1,,,,0
TATN,Крюков Валерий Анатольевич,degrees,2,,,,0
TATN,Гамиров Дамир Маратович,education,0,Уфимский государственный нефтяной технический университет,,,0
TATN,Гамиров Дамир Маратович,education,1,"Корпоративный университет ПАО ""Татнефть"" им. В.Д. Шашина",MBA,,0
TATN,Тихтуров Евгений Александрович,education,0,Moscow Management Institute,,bachelor,0
TATN,Мухамадеев Рустам Набиуллович,education,0,Казанский авиационный институт им. А.Н. Туполева,,master,0
TGKA,Ведерчик Вадим Евгеньевич,education,0,Санкт-Петербургский политехнический университет Петра Великого,Unknown,,0
TGKA,Маркелов Виталий Анатольевич,education,0,Самарский национальный исследовательский университет имени академика С.П. Королёва,Specialist degree,master,0
TGKA,Маркелов Виталий Анатольевич,degrees,0,,Doctoral degree,doctoral,0
TGKA,Бикмурзин Альберт Фяритович,education,0,Московский университет потребительской кооперации,Specialist degree,master,0
TGKA,Бикмурзин Альберт Фяритович,education,1,"НОЧУ ВО ""Экономико-энергетический институт""",Specialist degree,master,0
TGKA,Земляной Евгений Николаевич,education,0,Российский экономический университет имени Г.В. Плеханова,Unknown,,0
TGKA,Иванников Александр Сергеевич,education,0,Санкт-Петербургское военно-морское училище радиоэлектроники имени А.С. Попова,Specialist degree,master,0
TGKA,Иванников Александр Сергеевич,degrees,0,,Doctoral degree,doctoral,0
TGKA,Коробкина Ирина Юрьевна,education,0,Московский государственный юридический университет имени О.Е. Кутафина (МГЮА),Unknown,,0
TGKA,Коробкина Ирина Юрьевна,education,1,Государственный университет управления,Unknown,,0
TGKA,Осин Никита Юрьевич,education,0,Российский экономический университет имени Г.В. Плеханова,Unknown,,0
TGKA,Рогов Александр Владимирович,education,0,Московский государственный университет имени М.В. Ломоносова,Unknown,,0
TGKA,Рогов Александр Владимирович,degrees,0,,Doctoral degree,doctoral,0
TGKA,Симдякин Вадим Михайлович,education,0,Ярославский политехнический институт,Unknown,,0
TGKA,Симдякин Вадим Михайлович,education,1,Финансовый университет при Правительстве Российской Федерации,Unknown,,0
TGKA,Федоров Денис Владимирович,education,0,Московский государственный технический университет имени Н.Э. Баумана,Specialist degree,master,0
TGKA,Федоров Денис Владимирович,education,1,Национальный исследовательский университет «МЭИ»,Doctoral degree,doctoral,0
TGKA,Федоров Денис Владимирович,degrees,0,,Doctoral degree,doctoral,0
TGKA,Шацкий Павел Олегович,education,0,Российский государственный университет народного хозяйства имени В.И. Вернадского,Unknown,,0
