ticker,name,role,education_secondary,education_bachelor,education_master,education_doctoral,education_level_unknown,has_mba_emba,has_foreign_education,has_professional_retraining,has_law_education,has_economics_education,publications_count,publications_count_is_lower_bound,has_research_experience,research_experience_years,patents_count,patents_count_is_lower_bound,experience_years_same_sector,experience_years_same_industry,experience_years_same_industry_group,professional_experience_years,has_experience_same_sector,has_experience_same_industry,has_experience_same_industry_group,has_other_company_management,current_company_experience_years
DVEC,Бельченко Антон Леонидович,"Член Совета директоров ПАО ""ДЭК""; заместитель директора Департамента по анализу рынков ПАО ""РусГидро""",0,0,1,0,0,0,0,0,0,1,3,0,1,4,0,0,2,2,2,2,1,1,1,1,2
DVEC,Борисенко Вера Валентиновна,"Член Совета директоров ПАО ""ДЭК""; начальник Управления перспективных продаж ПАО ""РусГидро""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,2
DVEC,Кабанова Лариса Владимировна,"Член Совета директоров ПАО ""ДЭК""; директор Департамента корпоративных финансов ПАО ""РусГидро""",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,7,7,1,1,1,1,2
DVEC,Коптяков Станислав Сергеевич,"Член Совета директоров ПАО ""ДЭК""; директор Департамента корпоративного управления ПАО ""РусГидро""",0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,2,2,1,1,1,1,2
DVEC,Осенкова Ксения Геннадьевна,"Член Совета директоров ПАО ""ДЭК""; начальник Управления нормативного обеспечения и взаимодействия с инфраструктурными организациями ПАО ""РусГидро""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,2
DVEC,Сорокин Роман Юрьевич,"Член Совета директоров ПАО ""ДЭК""; начальник Управления корпоративного развития и сопровождения сделок ПАО ""РусГидро""",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,11,25,26,1,1,1,1,1
DVEC,Стороженко Виталий Анатольевич,"Член Совета директоров ПАО ""ДЭК""; исполнительный директор ПАО ""ДЭК""",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,0,2
DVEC,Тюльпанов Евгений Викторович,"Член Совета директоров ПАО ""ДЭК""; начальник Управления методологии и корпоративного взаимодействия Департамента управления имуществом ПАО ""РусГидро""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,2
DVEC,Ажимов Олег Евгеньевич,"Председатель Ревизионной комиссии ПАО ""ДЭК""; руководитель Службы внутреннего аудита ПАО ""РусГидро""",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
DVEC,Доланова Елена Федоровна,"Член Ревизионной комиссии ПАО ""ДЭК""; начальник Управления риск-менеджмента ПАО ""РусГидро""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
DVEC,Меделец Светлана Юрьевна,"Член Ревизионной комиссии ПАО ""ДЭК""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,4,4,1,1,1,0,1
DVEC,Коломиец Владимир Александрович,"Член Ревизионной комиссии ПАО ""ДЭК""; главный специалист Контрольно-ревизионного управления ""Дальний Восток"" ПАО ""РусГидро""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
DVEC,Дьяченко Ксения Юрьевна,"Член Ревизионной комиссии ПАО ""ДЭК""; ведущий специалист Контрольно-ревизионного управления ""Дальний Восток"" ПАО ""РусГидро""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ELFV,Тналин Алибек Айбекович,"Генеральный директор; Председатель Правления ПАО ""ЭЛ5-Энерго"" в 2024 году.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,16,1,1,1,1,3
ELFV,Атцени Москвитин Матвей Владимирович,"Заместитель генерального директора - Коммерческий директор; член Правления ПАО ""ЭЛ5-Энерго"".",0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,25,25,25,25,1,1,1,1,20
ELFV,Верещагин Михаил Игоревич,"Заместитель генерального директора - Директор по персоналу и организационному развитию; член Правления ПАО ""ЭЛ5-Энерго"".",0,0,1,0,0,0,1,0,0,0,0,0,1,6,0,0,5,5,5,31,1,1,1,1,5
ELFV,Косменюк Олег Николаевич,"Заместитель генерального директора - Директор по генерации; член Правления ПАО ""ЭЛ5-Энерго"".",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17,17,17,21,1,1,1,1,17
ELFV,Леонова Нина Васильевна,"Заместитель генерального директора - Финансовый директор; член Правления ПАО ""ЭЛ5-Энерго"".",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,1,1,1,0,17
ELFV,Седова Жанна Игоревна,"Заместитель генерального директора - Директор по правовым вопросам и корпоративным отношениям; член Правления ПАО ""ЭЛ5-Энерго"".",0,0,0,1,0,0,0,0,1,0,0,0,1,35,0,0,36,28,36,43,1,1,1,0,28
ELFV,Рачкин Сергей Владимирович,"Заместитель генерального директора - Директор по безопасности; член Правления ПАО ""ЭЛ5-Энерго"".",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29,29,1,1,1,0,21
ELFV,Рожина Лариса Николаевна,"Директор по внутреннему аудиту / руководитель подразделения внутреннего аудита ПАО ""ЭЛ5-Энерго"".",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,1,1,1,3
ELFV,Юзефович Елена Константиновна,"Старший менеджер по контролю рисков (Группа контроля рисков); руководитель подразделения внутреннего контроля и управления рисками ПАО ""ЭЛ5-Энерго"" согласно CSV.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,1,1,1,0,10
ENPG,Колмогоров Владимир Васильевич,"Генеральный директор МКПАО ""ЭН+ ГРУП"" с 23 мая 2024 года",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,35,1,1,1,1,9
ENPG,Малевинская Анна Александровна,"Финансовый директор МКПАО ""ЭН+ ГРУП"" в 2024 году",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23,23,23,23,1,1,1,1,8
ENPG,Погосбеков Давид Дешенович,"Директор по коммерции МКПАО ""ЭН+ ГРУП"" в 2024 году",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,6,6,6,19,1,1,1,1,6
ENPG,Данилов Александр,"Директор по правовым вопросам МКПАО ""ЭН+ ГРУП"" в 2024 году",0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,6,6,6,21,1,1,1,0,6
ENPG,Конопацкий Виктор,"Директор по связям с государственными органами МКПАО ""ЭН+ ГРУП"" в 2024 году",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
ENPG,Санарова Ольга,"Директор по связям с общественностью МКПАО ""ЭН+ ГРУП"" в 2024 году",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19,19,19,25,1,1,1,1,0
ENPG,Бахтина Ирина,"Директор по устойчивому развитию МКПАО ""ЭН+ ГРУП"" в 2024 году",0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,12,12,12,29,1,1,1,1,1
ENPG,Кристофер Бэнкрофт Бернэм (Christopher Bancroft Burnham),"Председатель Совета директоров МКПАО ""ЭН+ ГРУП"" в 2024 году",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,6,30,1,1,1,1,6
ENPG,Галенская Людмила Петровна,"Член Совета директоров МКПАО ""ЭН+ ГРУП"" в 2024 году",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,48,1,1,1,1,3
ENPG,Тэргуд Маршалл Мл. (Thurgood Marshall Jr.),"Член Совета директоров МКПАО ""ЭН+ ГРУП"" в 2024 году",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,9,1,1,1,1,4
ENPG,Джеймс У. Рэйдер (J.W. Rader),"Член Совета директоров МКПАО ""ЭН+ ГРУП"" в 2024 году",0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,3,3,3,41,1,1,1,1,3
ENPG,Фокина Жанна Сергеевна,"Член Совета директоров МКПАО ""ЭН+ ГРУП"" в 2024 году",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,1,1,1,4
ENPG,Шаронов Андрей Владимирович,"Член Совета директоров МКПАО ""ЭН+ ГРУП"" в 2024 году",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,4,4,36,1,1,1,1,4
ENPG,Джеймс Шваб (James Schwab),"Член Совета директоров МКПАО ""ЭН+ ГРУП"" в 2024 году",0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,2,2,41,1,1,1,1,2
ENPG,Яновский Андрей Владимирович,"Член Совета директоров МКПАО ""ЭН+ ГРУП"" в 2024 году",0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,5,5,5,26,1,1,1,1,5
ENPG,Гераскин Вадим Викторович,"Член Совета директоров МКПАО ""ЭН+ ГРУП"" в 2024 году",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,23,1,1,1,1,6
ENPG,Горбатова Анастасия Владимировна,"Член Совета директоров МКПАО ""ЭН+ ГРУП"" в 2024 году",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,5,5,1,1,1,0,5
ENPG,Плугарь Андрей Георгиевич,"Член Совета директоров МКПАО ""ЭН+ ГРУП"" в 2024 году",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,2
ENPG,Филина Ольга Владимировна,"Член Совета директоров МКПАО ""ЭН+ ГРУП"" в 2024 году",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,1,1,1,0,4
ETLN,Бузулуцкий Михаил Игоревич,"Президент АО ""ГК ""Эталон"" с апреля 2024 года; в решениях по редомициляции указан как будущий chief executive officer МКПАО ""Эталон Груп"" с даты регистрации в РФ. В отчетности Etalon Group PLC за 2024 год он не включен в действующий совет директоров PLC.",0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,6,6,6,6,1,1,1,1,2
ETLN,Егоров Сергей Валерьевич,"Председатель Совета директоров Etalon Group PLC, директор без исполнительных полномочий",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,6,26,1,1,1,1,6
