ticker,name,kind,episode,organization,start_original,end_original,start_used,end_used,years,note,is_current_company
ALRS,Григорьева Евгения Васильевна,professional,7,"АК ""АЛРОСА"" (ПАО)",2024,,2024,2024,1,end_at_collection_year,1
ALRS,Николаев Игорь Иванович,professional,0,"ГАУ ""Центр стратегических исследований при Главе Республики Саха (Якутия)""",2018,,2018,2024,7,end_at_collection_year,0
ALRS,Николаев Игорь Иванович,professional,1,"АК ""АЛРОСА"" (ПАО)",2024,,2024,2024,1,end_at_collection_year,1
ALRS,Рюмин Андрей Валерьевич,professional,0,Российские инвестиционные и промышленные компании,2002,2011,2002,2011,10,,0
ALRS,Рюмин Андрей Валерьевич,professional,1,"ОАО ""Объединенная энергетическая компания""",2011,2011,2011,2011,1,,0
ALRS,Рюмин Андрей Валерьевич,professional,2,"ОАО ""Объединенная энергетическая компания""",2013,2013,2013,2013,1,,0
ALRS,Рюмин Андрей Валерьевич,professional,3,"ПАО ""Ленэнерго"" / ""Россети Ленэнерго""",2018,2021,2018,2021,4,,0
ALRS,Рюмин Андрей Валерьевич,professional,4,"ПАО ""Россети""",2021,,2021,2024,4,end_at_collection_year,0
ALRS,Рюмин Андрей Валерьевич,professional,5,"АК ""АЛРОСА"" (ПАО)",2024,,2024,2024,1,end_at_collection_year,1
ALRS,Фрадков Пётр Михайлович,professional,0,Внешэкономбанк,2000,2004,2000,2004,5,,0
ALRS,Фрадков Пётр Михайлович,professional,1,"ОАО ""Дальневосточное морское пароходство""",2004,2005,2004,2005,2,,0
ALRS,Фрадков Пётр Михайлович,professional,2,Внешэкономбанк,2005,2012,2005,2012,8,,0
ALRS,Фрадков Пётр Михайлович,professional,3,"ОАО ""ЭКСАР""",2011,2014,2011,2014,4,,0
ALRS,Фрадков Пётр Михайлович,professional,4,Внешэкономбанк,2014,2016,2014,2016,3,,0
ALRS,Фрадков Пётр Михайлович,professional,5,"АО ""Российский экспортный центр""",2015,2018,2015,2018,4,,0
ALRS,Фрадков Пётр Михайлович,professional,6,"ПАО ""Промсвязьбанк""",2018,,2018,2024,7,end_at_collection_year,0
ALRS,Фрадков Пётр Михайлович,professional,7,"АК ""АЛРОСА"" (ПАО)",2024,,2024,2024,1,end_at_collection_year,1
ALRS,Павленко Сергей Витальевич,professional,0,"АК ""АЛРОСА"" (ПАО)",1998,2005,1998,2005,8,,1
ALRS,Павленко Сергей Витальевич,professional,1,"АК ""АЛРОСА"" (ПАО)",2005,2010,2005,2010,6,,1
ALRS,Павленко Сергей Витальевич,professional,2,"АК ""АЛРОСА"" (ПАО)",2010,2014,2010,2014,5,,1
ALRS,Павленко Сергей Витальевич,professional,3,"АК ""АЛРОСА"" (ПАО)",2014,2021,2014,2021,8,,1
ALRS,Павленко Сергей Витальевич,professional,4,"АК ""АЛРОСА"" (ПАО)",2021,2023,2021,2023,3,,1
ALRS,Павленко Сергей Витальевич,professional,5,"АК ""АЛРОСА"" (ПАО)",2023,,2023,2024,2,end_at_collection_year,1
APTK,Кузин Александр Владимирович,professional,0,"Фармацевтическая компания ""Протек""",1996,2003,1996,2003,8,,0
APTK,Кузин Александр Владимирович,professional,1,DSM Group,2004,2009,2004,2009,6,,0
APTK,Кузин Александр Владимирович,professional,2,"Аптечная сеть ""Ригла""",2009,2015,2009,2015,7,,0
APTK,Кузин Александр Владимирович,professional,3,"ООО ""РМИ Партнерс""",2015,2017,2015,2017,3,,0
APTK,Кузин Александр Владимирович,professional,4,"АО ""НоваМедика""",2017,2019,2017,2019,3,,0
APTK,Кузин Александр Владимирович,professional,5,"Розничное подразделение ПАО ""Аптечная сеть 36,6"" / ООО ""Аптека 36,6""",2019,2020,2019,2020,2,,0
APTK,Кузин Александр Владимирович,professional,6,"ПАО ""Аптечная сеть 36,6""",2020,,2020,2024,5,end_at_collection_year,1
APTK,Кузин Александр Владимирович,professional,7,"ПАО ""Аптечная сеть 36,6""",2024,,2024,2024,1,end_from_next_start;end_capped_at_collection_year,1
APTK,Кузин Александр Владимирович,professional,8,"ООО ""ГУТА ФАРМ""",2024,2025,2024,2024,1,end_capped_at_collection_year,0
APTK,Кузин Александр Владимирович,professional,9,"ООО ""АПТЕКА 39""",2024,2025,2024,2024,1,end_capped_at_collection_year,0
APTK,Кузин Александр Владимирович,professional,10,"ООО ""Экофарма""",2024,2025,2024,2024,1,end_capped_at_collection_year,0
APTK,Кузин Александр Владимирович,professional,11,"ООО ""Север""",2024,2025,2024,2024,1,end_capped_at_collection_year,0
APTK,Кузин Александр Владимирович,professional,12,"ООО ""Лекоптторг""",2025,,2025,2024,0,after_collection_year_excluded,0
APTK,Кузин Александр Владимирович,professional,13,Экспертный совет Комитета Государственной Думы РФ по охране здоровья,2018,,2018,2019,2,end_from_next_start,0
APTK,Кузин Александр Владимирович,professional,14,Российская ассоциация аптечных сетей / Российская ассоциация фармацевтического маркетинга,2006,,2006,2009,4,end_from_next_start,0
APTK,Кузин Александр Владимирович,research,0,"АО ""НоваМедика""",2017,2019,2017,2019,3,,
AQUA,Соснов Илья Геннадьевич,professional,0,PricewaterhouseCoopers,,,,,0,missing_dates_excluded,0
AQUA,Соснов Илья Геннадьевич,professional,1,ЮКОС ЭП; Салаватнефтеоргсинтез,,,,,0,missing_dates_excluded,0
AQUA,Соснов Илья Геннадьевич,professional,2,"ОАО ""Сибур - русские шины""",2009,2011,2009,2011,3,,0
AQUA,Соснов Илья Геннадьевич,professional,3,"АО ""Русская рыбопромышленная компания"" / ""Русское море - Добыча""",2011,2015,2011,2015,5,,0
AQUA,Соснов Илья Геннадьевич,professional,4,"ПАО ""ИНАРКТИКА""",2015,,2015,2024,10,end_at_collection_year,1
AQUA,Соснов Илья Геннадьевич,professional,5,"ООО ""ИНАРКТИКА СЗ""",2015,,2015,2024,10,end_at_collection_year,0
AQUA,Чернова Екатерина Анатольевна,professional,0,PricewaterhouseCoopers,2002,,2002,2015,14,end_from_next_start,0
AQUA,Чернова Екатерина Анатольевна,professional,1,Access Industries,,,,,0,missing_dates_excluded,0
AQUA,Чернова Екатерина Анатольевна,professional,2,"ООО ""Си-Эф-Си Менеджмент""",2015,2024,2015,2024,10,,0
AQUA,Чернова Екатерина Анатольевна,professional,3,CLEAR FOCUSCAPITAL FZCO / CFC Global FZCO,2022,,2022,2023,2,end_from_next_start,0
AQUA,Чернова Екатерина Анатольевна,professional,4,OCTO MANAGEMENT CONSULTANICES LLC,2023,,2023,2024,2,end_at_collection_year,0
AQUA,Чернова Екатерина Анатольевна,professional,5,"ПАО ""ИНАРКТИКА""",2016,,2016,2022,7,end_from_next_start,1
AQUA,Аюпова Сайёра Якуповна,professional,0,Procter & Gamble,1997,2015,1997,2015,19,,0
AQUA,Аюпова Сайёра Якуповна,professional,1,Coca-Cola Hellenic BC,2015,2018,2015,2018,4,,0
AQUA,Аюпова Сайёра Якуповна,professional,2,"АО ДБ ""Альфа-Банк Казахстан""",2019,2022,2019,2022,4,,0
AQUA,Аюпова Сайёра Якуповна,professional,3,OOO ASR KIMYO INVEST,2022,2024,2022,2024,3,,0
AQUA,Аюпова Сайёра Якуповна,professional,4,Kompass Directors,2022,,2022,2023,2,end_from_next_start,0
AQUA,Аюпова Сайёра Якуповна,professional,5,SYNFINY ADVISORS LLC,2023,,2023,2024,2,end_at_collection_year,0
AQUA,Аюпова Сайёра Якуповна,professional,6,"ПАО ""ИНАРКТИКА""",2021,,2021,2022,2,end_from_next_start,1
AQUA,Погуляев Владислав Юрьевич,professional,0,"АО ""Юникон""",2014,,2014,2015,2,end_from_next_start,0
AQUA,Погуляев Владислав Юрьевич,professional,1,"ООО ""Юникон Финансовые Консультации""",2015,,2015,2021,7,end_from_next_start,0
