model_id,sample,outcome,block,specification,family,formula,term,coef,se_hc3,t,p_value,ci_low,ci_high,n,is_focal,term_status,effect_pp_per_10_points,se_pp_hc3,ci_low_pp,ci_high_pp
all_managers__roa_2025__index_equal__M4__main,all_managers,roa_2025,index_equal,M4,main,roa_2025 ~ index_equal_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + C(industry_group),industry_group_Разработка компьютерного программного обеспечения,0.24825980899112346,0.2660181455224004,0.9332438902000332,0.35590507435048613,-0.2882169099369535,0.7847365279192003,56,False,ok,,,,
all_managers__roa_2025__index_equal__M5__main,all_managers,roa_2025,index_equal,M5,main,roa_2025 ~ index_equal_10 + roa_2024 + log_employees_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,Intercept,0.06202800099285918,0.17997252720228987,0.34465260869032216,0.7327600925281494,-0.30552493420330273,0.42958093618902105,38,False,ok,,,,
all_managers__roa_2025__index_equal__M5__main,all_managers,roa_2025,index_equal,M5,main,roa_2025 ~ index_equal_10 + roa_2024 + log_employees_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,index_equal_10,-0.02018383634500026,0.025195868012412696,-0.8010772375477095,0.4293861567021486,-0.07164066359935212,0.0312729909093516,38,True,ok,-2.018383634500026,2.5195868012412697,-7.1640663599352115,3.12729909093516
all_managers__roa_2025__index_equal__M5__main,all_managers,roa_2025,index_equal,M5,main,roa_2025 ~ index_equal_10 + roa_2024 + log_employees_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,roa_2024,0.9332828677508156,0.3075044796772074,3.035022022217362,0.004934456902851013,0.3052749387168112,1.56129079678482,38,False,ok,,,,
all_managers__roa_2025__index_equal__M5__main,all_managers,roa_2025,index_equal,M5,main,roa_2025 ~ index_equal_10 + roa_2024 + log_employees_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,log_employees_2024,0.001039964876979563,0.010576519085501319,0.09832770768647173,0.9223261322890934,-0.020560168734884136,0.022640098488843262,38,False,ok,,,,
all_managers__roa_2025__index_equal__M5__main,all_managers,roa_2025,index_equal,M5,main,roa_2025 ~ index_equal_10 + roa_2024 + log_employees_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,age,0.0005901743290158966,0.0005508609836307008,1.0713670899799135,0.2925481275471087,-0.0005348338851040906,0.001715182543135884,38,False,ok,,,,
all_managers__roa_2025__index_equal__M5__main,all_managers,roa_2025,index_equal,M5,main,roa_2025 ~ index_equal_10 + roa_2024 + log_employees_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,leverage_2024,-0.02730202377411041,0.1063052226181218,-0.25682674003879324,0.7990657640488874,-0.2444062518880719,0.18980220433985107,38,False,ok,,,,
all_managers__roa_2025__index_equal__M5__main,all_managers,roa_2025,index_equal,M5,main,roa_2025 ~ index_equal_10 + roa_2024 + log_employees_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,fixed_assets_ratio_2024,-0.07509935689163655,0.0987512937672387,-0.7604898531116885,0.45289780551146164,-0.2767764041765802,0.12657769039330713,38,False,ok,,,,
all_managers__roa_2025__index_equal__M5__main,all_managers,roa_2025,index_equal,M5,main,roa_2025 ~ index_equal_10 + roa_2024 + log_employees_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,state_2024,0.08238018982487681,0.06732004204572813,1.223709720337353,0.23058629454014737,-0.05510567780215496,0.21986605745190857,38,False,ok,,,,
all_managers__roa_2024__index_equal__C2024__main,all_managers,roa_2024,index_equal,C2024,main,roa_2024 ~ index_equal_10 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,Intercept,0.810983178837432,0.26165004774127965,3.099495627225471,0.0032086907501975735,0.2851777221028732,1.336788635571991,56,False,ok,,,,
all_managers__roa_2024__index_equal__C2024__main,all_managers,roa_2024,index_equal,C2024,main,roa_2024 ~ index_equal_10 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,index_equal_10,-0.004087551063241706,0.034060946333594376,-0.12000697288936293,0.9049683343602702,-0.07253558536842092,0.0643604832419375,56,True,ok,-0.4087551063241706,3.4060946333594377,-7.253558536842092,6.43604832419375
all_managers__roa_2024__index_equal__C2024__main,all_managers,roa_2024,index_equal,C2024,main,roa_2024 ~ index_equal_10 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,log_assets_2024,-0.023094865188749616,0.009836867670316123,-2.347786507125741,0.022967446341702204,-0.04286279086993408,-0.003326939507565147,56,False,ok,,,,
all_managers__roa_2024__index_equal__C2024__main,all_managers,roa_2024,index_equal,C2024,main,roa_2024 ~ index_equal_10 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,age,-0.0003059776006825265,0.0003521823352663668,-0.8688045084689038,0.3891897322993296,-0.0010137145005881649,0.00040175929922311185,56,False,ok,,,,
all_managers__roa_2024__index_equal__C2024__main,all_managers,roa_2024,index_equal,C2024,main,roa_2024 ~ index_equal_10 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,leverage_2024,-0.1717913671457599,0.09226894126260486,-1.8618547562698027,0.06862650099304103,-0.3572127466632229,0.01363001237170311,56,False,ok,,,,
all_managers__roa_2024__index_equal__C2024__main,all_managers,roa_2024,index_equal,C2024,main,roa_2024 ~ index_equal_10 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,fixed_assets_ratio_2024,-0.06310124130262613,0.0738662840567877,-0.8542631067526626,0.3971165389304696,-0.211541096601901,0.08533861399664876,56,False,ok,,,,
all_managers__roa_2024__index_equal__C2024__main,all_managers,roa_2024,index_equal,C2024,main,roa_2024 ~ index_equal_10 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,state_2024,-0.005250886952423098,0.033607225313486665,-0.1562427990839191,0.8764835926885947,-0.07278713473102882,0.062285360826182634,56,False,ok,,,,
all_managers__roa_2025_w__index_equal__W2025__main,all_managers,roa_2025_w,index_equal,W2025,main,roa_2025_w ~ index_equal_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,Intercept,0.11248197625284002,0.15562859029689247,0.7227590768396623,0.47333498091258425,-0.20043027667815327,0.4253942291838333,56,False,ok,,,,
all_managers__roa_2025_w__index_equal__W2025__main,all_managers,roa_2025_w,index_equal,W2025,main,roa_2025_w ~ index_equal_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,index_equal_10,-0.027544587743729154,0.019263283361418786,-1.429900979336496,0.15922257872202406,-0.06627601481616231,0.011186839328704009,56,True,ok,-2.754458774372915,1.9263283361418786,-6.627601481616232,1.1186839328704008
all_managers__roa_2025_w__index_equal__W2025__main,all_managers,roa_2025_w,index_equal,W2025,main,roa_2025_w ~ index_equal_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,roa_2024,0.6631066019519465,0.18388050309528436,3.6061822259009904,0.0007379971762104617,0.29339007117913757,1.0328231327247555,56,False,ok,,,,
all_managers__roa_2025_w__index_equal__W2025__main,all_managers,roa_2025_w,index_equal,W2025,main,roa_2025_w ~ index_equal_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,log_assets_2024,0.0013033060578814585,0.006696473384274331,0.1946257355314931,0.8465073802295535,-0.01216085608204608,0.014767468197808997,56,False,ok,,,,
all_managers__roa_2025_w__index_equal__W2025__main,all_managers,roa_2025_w,index_equal,W2025,main,roa_2025_w ~ index_equal_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,age,0.00036931498132810085,0.000432295214909897,0.8543119807723917,0.3971759385676593,-0.0004998728033243751,0.0012385027659805768,56,False,ok,,,,
all_managers__roa_2025_w__index_equal__W2025__main,all_managers,roa_2025_w,index_equal,W2025,main,roa_2025_w ~ index_equal_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,leverage_2024,-0.06309556279572755,0.07330507764323652,-0.8607256799154219,0.3936682638419746,-0.2104852998155619,0.0842941742241068,56,False,ok,,,,
all_managers__roa_2025_w__index_equal__W2025__main,all_managers,roa_2025_w,index_equal,W2025,main,roa_2025_w ~ index_equal_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,fixed_assets_ratio_2024,0.003222016955923079,0.03397779277486803,0.0948271412822987,0.9248468929134507,-0.06509491418458008,0.07153894809642625,56,False,ok,,,,
all_managers__roa_2025_w__index_equal__W2025__main,all_managers,roa_2025_w,index_equal,W2025,main,roa_2025_w ~ index_equal_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,state_2024,0.041131856504062855,0.029614864766253215,1.3888922616635921,0.17127640911583372,-0.018412819937307083,0.1006765329454328,56,False,ok,,,,
all_managers__roa_2025__index_critic__M1__main,all_managers,roa_2025,index_critic,M1,main,roa_2025 ~ index_critic_10,Intercept,0.19823475600896853,0.09378699386262082,2.1136700073716277,0.038855370494547105,0.010499690608738538,0.38596982140919855,60,False,ok,,,,
all_managers__roa_2025__index_critic__M1__main,all_managers,roa_2025,index_critic,M1,main,roa_2025 ~ index_critic_10,index_critic_10,-0.024881491789576497,0.01961948686473451,-1.2682029841616447,0.20979252726163014,-0.06415416167667336,0.014391178097520368,60,True,ok,-2.4881491789576495,1.9619486864734512,-6.415416167667336,1.4391178097520367
all_managers__roa_2025__index_critic__M2__main,all_managers,roa_2025,index_critic,M2,main,roa_2025 ~ index_critic_10 + roa_2024,Intercept,0.13844355284085091,0.06380693996879847,2.1697256271582632,0.03421070545270712,0.0106723594902772,0.2662147461914246,60,False,ok,,,,
all_managers__roa_2025__index_critic__M2__main,all_managers,roa_2025,index_critic,M2,main,roa_2025 ~ index_critic_10 + roa_2024,index_critic_10,-0.024546339914216616,0.014059273054137261,-1.745918143825601,0.08621315247374256,-0.05269954858786727,0.003606868759434032,60,True,ok,-2.4546339914216615,1.405927305413726,-5.269954858786726,0.3606868759434032
all_managers__roa_2025__index_critic__M2__main,all_managers,roa_2025,index_critic,M2,main,roa_2025 ~ index_critic_10 + roa_2024,roa_2024,0.6667507644807349,0.14524830469891534,4.590420286576426,2.481632727617902e-05,0.3758960513005813,0.9576054776608884,60,False,ok,,,,
all_managers__roa_2025__index_critic__M3__main,all_managers,roa_2025,index_critic,M3,main,roa_2025 ~ index_critic_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,Intercept,0.10585087324555521,0.15337244921512394,0.6901557208432278,0.4934199168868396,-0.20252510400833035,0.41422685049944075,56,False,ok,,,,
all_managers__roa_2025__index_critic__M3__main,all_managers,roa_2025,index_critic,M3,main,roa_2025 ~ index_critic_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,index_critic_10,-0.024501909007356777,0.015495921946756282,-1.581184332984182,0.12040369340001819,-0.05565854827493711,0.006654730260223556,56,True,ok,-2.4501909007356777,1.5495921946756281,-5.565854827493711,0.6654730260223556
all_managers__roa_2025__index_critic__M3__main,all_managers,roa_2025,index_critic,M3,main,roa_2025 ~ index_critic_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,roa_2024,0.663802936635097,0.18402889119249335,3.6070582848905084,0.0007360442025644391,0.293788051596422,1.0338178216737721,56,False,ok,,,,
all_managers__roa_2025__index_critic__M3__main,all_managers,roa_2025,index_critic,M3,main,roa_2025 ~ index_critic_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,log_assets_2024,0.0012318850271311314,0.006604567842447415,0.18652015643080125,0.8528229645518309,-0.012047488635980923,0.014511258690243185,56,False,ok,,,,
all_managers__roa_2025__index_critic__M3__main,all_managers,roa_2025,index_critic,M3,main,roa_2025 ~ index_critic_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,age,0.0003651151851606867,0.00043425908742744055,0.8407773049117666,0.4046416565173901,-0.0005080212298351054,0.0012382516001564787,56,False,ok,,,,
all_managers__roa_2025__index_critic__M3__main,all_managers,roa_2025,index_critic,M3,main,roa_2025 ~ index_critic_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,leverage_2024,-0.06362052252206649,0.0731157058931541,-0.870134832795526,0.3885575038095789,-0.210629502119073,0.08338845707494003,56,False,ok,,,,
all_managers__roa_2025__index_critic__M3__main,all_managers,roa_2025,index_critic,M3,main,roa_2025 ~ index_critic_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,fixed_assets_ratio_2024,0.0069481090005465256,0.03433146002879772,0.20238314929567083,0.840472578344245,-0.062079917813341184,0.07597613581443424,56,False,ok,,,,
all_managers__roa_2025__index_critic__M3__main,all_managers,roa_2025,index_critic,M3,main,roa_2025 ~ index_critic_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024,state_2024,0.04198625336894085,0.029488733742082867,1.4238065878367299,0.16097087533486185,-0.01730481965121744,0.10127732638909914,56,False,ok,,,,
all_managers__roa_2025__index_critic__M4__main,all_managers,roa_2025,index_critic,M4,main,roa_2025 ~ index_critic_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + C(industry_group),Intercept,-0.23311736459809118,0.40276436998277154,-0.5787934136479423,0.5657482217513454,-1.0453691276692556,0.5791343984730734,56,False,ok,,,,
all_managers__roa_2025__index_critic__M4__main,all_managers,roa_2025,index_critic,M4,main,roa_2025 ~ index_critic_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + C(industry_group),index_critic_10,-0.028329597345663295,0.02037670881975447,-1.3902930839448808,0.1715947835611364,-0.06942314706839893,0.01276395237707234,56,True,ok,-2.8329597345663293,2.0376708819754468,-6.942314706839893,1.276395237707234
all_managers__roa_2025__index_critic__M4__main,all_managers,roa_2025,index_critic,M4,main,roa_2025 ~ index_critic_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + C(industry_group),roa_2024,0.5234761357495928,0.40044173784922527,1.3072466885224951,0.19807626738312337,-0.28409159321617306,1.3310438647153586,56,False,ok,,,,
all_managers__roa_2025__index_critic__M4__main,all_managers,roa_2025,index_critic,M4,main,roa_2025 ~ index_critic_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + C(industry_group),log_assets_2024,0.008795416018745325,0.01090110966207365,0.8068367617056178,0.42420089168883585,-0.013188766799685666,0.030779598837176316,56,False,ok,,,,
all_managers__roa_2025__index_critic__M4__main,all_managers,roa_2025,index_critic,M4,main,roa_2025 ~ index_critic_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + C(industry_group),age,0.0005746030298161568,0.0004689222717871952,1.2253694575567555,0.22710568199950212,-0.0003710688577412693,0.001520274917373583,56,False,ok,,,,
all_managers__roa_2025__index_critic__M4__main,all_managers,roa_2025,index_critic,M4,main,roa_2025 ~ index_critic_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + C(industry_group),leverage_2024,-0.03865262446372114,0.09182609792320513,-0.42093288659664735,0.6759006052955139,-0.22383759983097923,0.14653235090353695,56,False,ok,,,,
all_managers__roa_2025__index_critic__M4__main,all_managers,roa_2025,index_critic,M4,main,roa_2025 ~ index_critic_10 + roa_2024 + log_assets_2024 + age + leverage_2024 + fixed_assets_ratio_2024 + state_2024 + C(industry_group),fixed_assets_ratio_2024,-0.047858159020976884,0.06240398803508488,-0.7669086628577325,0.44732619434391646,-0.17370779489203902,0.07799147685008524,56,False,ok,,,,
